barcode,name,initial_price,price
4605922032472,"KLEAR RUSS",31000,38000
4015600611811,"PANTEN ",30500,36000
6924095930032,"zubnoy shotka ",5000,8000
4780068186545,"zubnoy shotka  detiski",2800,5000
3600541410053,"garnier suv",39000,42000
6290362710387,"SUENO DESEO",340000,430000
6290362710370,"SUENO OTOMANO",370000,450000
8714100749166,"LESNOY BALZAM DETISKI",15000,20000
6974491003359,"ZUBNOY SHOTKA 3 TALIK",11000,25000
6974491003205,"ZUBNOY SHOTKA 3 TALIK",11000,25000
6971858216780,"ZUBNOY SHOTKA 3 TALIK",11000,25000
6975372311198,"SE 2 LAZER",430000,700000
6972879983187,"88-16 LAZER",320000,480000
6973224081152,V-115,140000,230000
5059018473868,"AVON CARE KREM",50000,60000
6920250406176,"J-R-M XOT VAX",32000,45000
6971072790899,"XOT VAX ",32000,45000
6920250830155,"AISHA GRANULA",23000,30000
6930236310403,"ROZE BERRY TANALKA",25000,45000
6290362710424,"SUENO INVENTIVA",340000,430000
6290362710400,"SUENO GOLECCION EXCLUSIVA",340000,430000
4690302512910,"VIKING FEBERLIK",120000,160000
6970597173361,"SOSKA JANJIR",12000,22000
8809755463373,"EKEL SPF 50+++",35000,48000
8809474497062,"KOLAGEN TANALKA 3 IN 1",45000,65000
6299415157957,"BLUE SEDUCTION",100000,150000
3365578787683,"DANCE GABRIEL",115000,165000
4604049100347,"AOS GEL 1300",34000,40000
9000101584790,"VERNEL KONDITSIONER 1440",49000,55000
4015100812213,"GLISS SCHWARZKOPF",35000,40000
6920250830162,"DOLL GRANULA",16000,25000
8680678832008,OSSION,54000,65000
6973444209565,"TIRNOQ ELEGANT",10000,14000
6972422104359,"TEN 4 TALI",8000,15000
4607971457961,SYNERGETIK,66320,78000
4607971457978,SYNERGETIK,66320,78000
6973696368027,"TIMSON GEL",108900,120000
8955155815165,"TIRNOQ  KLEY",5500,10000
6997524675163,"TIRNOQ  KLEY",5500,10000
4780022780925,"REMIY ATR ",17000,60000
4780016571485,"EVUROPE ATR",30000,60000
4780153880235,"LUVRA DETISKI SHANPUN",14400,20000
4780153880242,"LUVRA DETISKI SHANPUN",14400,20000
4605319002217,"OTBELIVAYASHI MASKA",3500,5000
4605319002231,"BEZ PRABLEM MASKA",3500,5000
6957404900174,"BULLE BUBBLE",12000,20000
5054563111685,KOREGA,73000,80000
8809689374011,"UMIVALKA PILING",120000,150000
6958741951195,TEN,12000,20000
6977017882315,"QOSH FIKSATOR",18000,35000
6977017882339,"QOSH FIKSATOR ",18000,35000
079400486882,"DEGARE REXONA",35000,55000
8809674292078,"4/1 ZAGAR KREM",36000,48000
4670113607654,"MU MUSE INTIM GEL",22000,38000
4897146235719,"SKRUB ",16000,22000
4897146235627,"SKRUB ",16000,22000
4897146235702,"SKRUB ",16000,22000
4897146235726,"SKRUB ",16000,22000
4897146235665,"SKRUB ",16000,22000
4780020021112,"KALIFORNIA TUSH",25000,65000
6972290981601,"SHEGLAM FIKSATOR",8000,28000
6971196416743,"WMARK MASHINKA",45000,75000
4604094027439,"FORX PENA",17500,35000
4604094027422,"FORX PENA",17500,35000
6957952221189,"21180 BRAUN",100000,120000
4605319008172,"FOT KARE 16/4",27000,35000
4047400392041,PARADONTAX,40000,46000
4047400393048,PARADONTAX,40000,46000
5054563011190,PARADONTAX,40000,46000
6976226318431,"SOCH UCHUN KRASKA STIK",13000,20000
4780034250614,"EYSTI SALFETKA",10000,14000
8690937013901,"VATIKA SHANPUN",24000,35000
6287004363285,"WAX GRANULA",6000,10000
8201209021465,"DEP SALFETKA",9000,15000
6947164160529,"QUAED FURSAN DEZADRANT",21000,35000
5907587149663,"INGILOT QOSH GEL",13000,25000
5907587149991,"INGILOT QOSH GEL",13000,25000
5907587149779,"INGILOT QOSH GEL",13000,25000
6924832262525,"VOP 18 GEL DUSH",30000,48000
4620029245693,"APARAT ASTIVIJETEL",23000,35000
8992779461101,"GLADE ASTIVIJETEL",88000,115000
8992779005404,"GLADE ASTIVIJETEL",88000,115000
6944787764981,"NOVA TANALKA",45000,70000
8683130022375,"YUMOSH GEL",65000,75000
8683130022382,"YUMOSH GEL",65000,75000
9000101408133,"PERSIL  2.6 RUS",120000,135000
9000101597516,"PERSIL TURKIA",39000,48000
9000101408454,"PERSIL RUS",56000,63000
8809420550902,"DUO KIPRIK KLEY",15000,25000
6974673270104,"ASTIVIJETEL GELIVIY",18000,30000
6974673270210,"ASTIVEJETEL GELIVIY",18000,30000
8961102301155,"JOJOBA OIL",35000,50000
6900008888812,"SURMA ",30000,45000
5907582902492,"BELAYA JARDEN KREM ",12500,16000
5907582906254,"BELAYA JARDEN KREM ",12500,16000
5907582900436,"BELAYA JARDEN KREM ",12500,16000
4714839905066,"KALSIY MAGNIY+BITAMIN  D3",90000,120000
6947276877902,"KALSIY +BITAMIN  D3",65000,90000
8809634610096,AXIS-Y,90000,120000
8809634610034,AXIS-Y,90000,120000
4897107153014,"PLIM -30 KREM",35000,60000
5060315056371,"BEAR BODY",29000,45000
5060315048321,"BEAR BODY",29000,45000
5060315048406,"BEAR BODY",29000,45000
5060315054780,"BEAR BODY",29000,45000
5060315054735,"BEAR BODY",29000,45000
6974107605694,"BEAR BODY",29000,45000
6974107610797,"BEAR BODY",29000,45000
6260376998767,"ALOY BAZELIN ERON",7000,8000
5907582901143,"FOT KREM OT TERESHIN",12500,16000
5907582906230,"FOT KREM OT TERESHIN",12500,16000
3600542214797,"GARNER KRASKA ",25000,30000
6295199796696,"INTIM VAZELIN",21000,28000
4780126410070,"ARINUW GEL",50000,60000
59004783,"ALOY REXSONA",22000,28000
6291069712155,"VATIKA SHANPUN ERON",24000,35000
6972129957708,"XITOY SOVUN",16000,20000
4601313000426,"DEKTAYARNI SOVUN",6000,8000
4620769131805,"SMERT KALAMUSH DORI",5500,10000
6954971887655,"MEVA SOSKA",6500,12000
4603646003006,"EFA KALAMUSH DORI",5500,10000
4607006904965,"KARTEZ KALAMUSH DORI",6000,10000
4607126906450,"KALAMUSH DORI",5500,10000
4603646001897,"EFA SHOK KALAMUSH DORI",5000,8000
4607006901407,"SHTURM KALAMUSH DORI",5500,10000
8859171308420,"XEMANI ACHIQ TOSH",18500,24000
6973926562706,"ZUMBA SELEKON QOZON",38000,55000
4870236590233,"SEV SOVUN",6250,8000
9000101411195,"PERSIL  3KG RUSS",66000,75000
4015400992097,"FERIY 900G",29000,34000
4670113620752,"CRISPI ZUBNOY PASTA",35,45
4670113621889,"YOU NIQ ZUBNOY PASTA",30000,40000
4780140570200,"GRASS MOSHINA POLIROVKA TARPEDA",35000,43000
4780140570309,"GRASS MOSHINA POLIROVKA TARPEDA",35000,43000
4780140570262,"GRASS MOSHINA POLIROVKA TARPEDA",35000,43000
4780140572501,"00GRASS UNITAZGA GEL",12500,24000
4670113622701,"ORIS OYNA STOKL",14300,20000
4670113621377,"ORIS ANTI JIR",18800,25000
4780140572365,"GRAS POLA",24000,35000
4780140572389,"GRAS POLA",24000,35000
4780140572396,"GRAS POLA",24000,35000
4780014995078,"DONYA GEL  1KG",15000,18000
4780028220142,"MIR KO KALOR",16000,25000
5059001000989,"AYIR WIK",30000,45000
5011417563731,"AYIR WIK",30000,45000
8697671570080,UZMAX,65000,90000
4780028221040,"TIMIN LECHEBNI SHANPUN",11000,25000
4780028221095,"DACTOR -S SULTAN SHANPUN",11000,18000
4780076631136,"YAPROQ ANTIJIR KAZAN",24000,28000
4780024630815,"ROSHA AFTAMAT 3KG",49000,52000
6952337300312,"JENISKI JELET ",14000,30000
8684215170608,GOGOMIDOR,80000,95000
8684215171919,GOGOMIDOR,85000,95000
8684215170639,GOGOMIDOR,85000,95000
8681982211268,"A PREGEE 10-26",105000,140000
4670113621926,"YOU NIQ ZUBNOY PASTA",30000,40000
4780025651215,"SAMARA  GEL",15500,20000
8712561096492,"KLEAR RUSS",32000,40000
4604049095612,"AOS GEL",12500,16000
4780024924334,"KARBON  J/M",9000,14000
6974355780259,"FAXRI BUMAGA XITOY",24000,28000
4780021894500,"RAYYAN BALZAM",19500,25000
4780014995962,"DONYA UNVERSAL",21000,24000
4780024632048,"ROSHA PUCHNOY 3KG",35000,42000
4780024930595,"SEV KAPLYA",13200,14000
6109108310029,"vinecya sekret",29000,35000
4600104033391,"DIONIKA DEZADRANT ",19000,25000
4084500895003,"TIDE GEL",98000,120000
8700216245838,"TIDE GEL",98000,120000
9005800369792,"NEVEA STIK",29000,35000
9005800369778,"NEVEYA PENA ",28000,35000
4987176205155,ORAL-B,22000,35000
8001841389851,"XELDER KICHIGI",21000,25000
8001841591193,"XELDER KICHIGI",21000,25000
8720181351587,"COCCOLINO KANDIDSANER",85000,95000
8720181351570,"COCCOLINO KANDIDSANER",85000,95000
4630037519785,"GLOSS PRAFESANAL",34000,40000
6954742430691,"SHAFTOLI SPREY",35000,48000
4987176177780,"LASION OLD SPICE",45000,60000
6954742430424,"LASION DLYA TELA",35000,60000
8809674293259,"SELLO PUDRA",35000,45000
4604049093236,"YA CALOR RADILSAYA",18500,24000
6973162602761,"NATURAL KITOB TEN",33000,48000
4780038500166,"EKO DRAY QIZIL",35000,42000
8699432207068,DAGADAN,20000,35000
8699432217210,DAGADAN,20000,35000
8699432211980,DAGADAN,20000,35000
6291108526835,"MISS DIOR",146000,285000
3600523363438,"LOREAL NAMLANTIRUVCHI",100000,125000
3600523464555,"LOREAL NAMLANTIRUVCHI",100000,125000
8680610520369,"KILIMAX GUPKA",4300,7000
6973696367471,"TIMON KAPSUL",69000,78000
